Station Id,Station Name,Water Year,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
909,Wells Creek,2013,6.2,21.2,,33.6,41.9,42.9,20.5,0,0,0
863,White Pass E.S.,1982,3.2,11.2,23.8,26.5,28.8,31,14.5,0,0,0
863,White Pass E.S.,1983,5.7,11.3,19,24.6,28.8,26.5,6.1,0,0,0
863,White Pass E.S.,1984,6.4,14.6,16.3,20.6,23.3,26,16,0,0,0
863,White Pass E.S.,1985,9.9,16,17.1,22.6,25.9,22.5,4.3,0,0,0
863,White Pass E.S.,1986,5.1,7.6,14.2,19.3,18.8,17.1,1.3,0,0,0
863,White Pass E.S.,1987,3.6,7.1,14.9,16.1,17.3,10.3,0,0,0,0
863,White Pass E.S.,1988,1.9,8.6,13.6,15.8,21.1,16.8,0.3,0,0,0
863,White Pass E.S.,1989,6.3,8.1,14.6,17.8,21.1,14.1,0,0,0,0
863,White Pass E.S.,1990,1.8,0,15,25.1,26.2,20.5,6.1,0,0,0
863,White Pass E.S.,1991,2.9,9.1,12.9,12.9,17.9,18.6,1,0,0,0
863,White Pass E.S.,1992,4,8.5,11.8,14.4,11.7,4.5,0,0,0,0
863,White Pass E.S.,1993,4.1,12,16.7,17.5,17.9,14.5,0,0,0,0
863,White Pass E.S.,1994,2.6,7.5,11.4,18.5,20.7,14,0,0,0,0
863,White Pass E.S.,1995,10.8,15.5,20.7,22.7,24.5,23.8,1.2,0,0,0
863,White Pass E.S.,1996,0.1,5.9,11.9,15.6,17.5,15,1.3,0,0,0
863,White Pass E.S.,1997,8.8,30.4,41.3,45.9,40.3,40.2,14,0,0,0
863,White Pass E.S.,1998,3.6,5.8,14.6,20,21.5,18.2,2.5,0,0,0
863,White Pass E.S.,1999,3.3,11.3,18.1,29.7,35.1,33,20.6,0,0,0
863,White Pass E.S.,2000,0.7,5.4,15.2,20.9,25.1,18.4,2.5,0,0,0
863,White Pass E.S.,2001,1.9,5.9,8.2,10.5,11.9,11.1,0,0,0,0
863,White Pass E.S.,2002,2.9,11.2,18.3,21.4,28,22.7,8.2,0,0,0
863,White Pass E.S.,2003,0,8,12,12.8,17.6,15.2,0,0,0,0
863,White Pass E.S.,2004,3.6,9.5,16.9,19.5,21.8,13,0,0,0,0
863,White Pass E.S.,2005,0.5,2.6,2.4,2.8,4.1,0,0,0,0,0
863,White Pass E.S.,2006,4.4,9.6,20.5,24.2,27.3,22.7,4.3,0,0,0
863,White Pass E.S.,2007,6.1,12,16.5,22.3,20.9,16.5,0,0,0,0
863,White Pass E.S.,2008,2.5,10,18.3,25.7,29.5,29.7,13.5,0,0,0
863,White Pass E.S.,2009,0,10.4,13.9,17,24.7,23.3,8.7,0,0,0
863,White Pass E.S.,2010,4.7,7.9,11.6,13.5,16.5,17,7.6,0,0,0
863,White Pass E.S.,2011,5.1,11.2,12.6,17.2,22.5,23.4,13.8,0,0,0
863,White Pass E.S.,2012,6.2,9.2,19.1,26,34.4,28.4,12.1,0,0,0
863,White Pass E.S.,2013,3.1,12.2,15.5,19.3,21.3,18.5,0,0,0,0
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
975,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
1012,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
817,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
899,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
824,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
832,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
841,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
974,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
909,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
863,,,,,,,,,,,,
